===== HCA-BGP STEP 1 =====
Số điểm: 20 | K mong muốn: 3
|Umin| (theo bài gốc) = 0.667
  M=   3  	 Mdg=2.000
   • Kích thước: ΔX = 0.3144, ΔY = 0.3474
   • Số điểm |Mj|: 1
   • Thuộc vùng Dense trước: Có

▶ DANH SÁCH ĐIỂM TRONG Ô:
   • Điểm 1: (6.6150, 8.7050)

▶ TÍNH TRỌNG TÂM DỮ LIỆU Cj:
   Cx = (1/1) × Σ(xi) = (1/1) × 6.6150 = 6.6150
   Cy = (1/1) × Σ(yi) = (1/1) × 8.7050 = 8.7050
   ✅ Cj = (6.6150, 8.7050)

▶ TÍNH TÂM HÌNH HỌC LƯỚI Gj:
   Gx = (6.6638 + 6.3494) / 2 = 6.5066
   Gy = (8.7089 + 8.3615) / 2 = 8.5352
   ✅ Gj = (6.5066, 8.5352)

▶ TÍNH ĐỘ LỆCH TÂM pj:
   ||Gj - Cj|| = √[(6.5066 - 6.6150)² + (8.5352 - 8.7050)²]
              = √[0.011745 + 0.028836] = 0.201448
   Đường chéo = √[0.3144² + 0.3474²] = 0.468537
   pj = 0.201448 / 0.468537 = 0.429951
   ✅ pj = 0.429951 >= 0.1

▶ TÍNH ĐỘ PHÂN TÁN Dj:
   Σ||xi - Cj||² = 0.0000
                 = 0.000000
   STPGj = √[(1/1) × 0.000000] = 0.000000
   Dj = 0.000000 / 0.468537 = 0.000000
   ✅ Dj = 0.000000 < 0.5

▶ KIỂM TRA ĐIỀU KIỆN VÀ QUYẾT ĐỊNH:
   Điều kiện 1: Level (3) >= max_depth (5)? → KHÔNG
   Điều kiện 2: count (1) < R (1.0)? → KHÔNG
   Điều kiện 3: pj (0.4300) < 0.1 VÀ Dj (0.0000) < 0.5? → KHÔNG

   ═══════════════════════════════════════════════════════════════
   🔶 KẾT LUẬN: DENSE + KHÔNG ĐỒNG NHẤT → TIẾP TỤC CHIA
   ═══════════════════════════════════════════════════════════════

▶ CHIA Ô THÀNH 4 Ô CON (2x2):
   Tâm chia: mid_X = (6.3494 + 6.6638)/2 = 6.5066
             mid_Y = (8.3615 + 8.7089)/2 = 8.5352

   ┌─────────────────────────────────────────────────────────────────────────────┐
   │ Ô con        │ X range                    │ Y range                    │ Điểm │
   ├─────────────────────────────────────────────────────────────────────────────┤
   │ Bottom-Left  │ [6.3494, 6.5066)  │ [8.3615, 8.5352)  │    0 │
   │ Bottom-Right │ [6.5066, 6.6638)  │ [8.3615, 8.5352)  │    0 │
   │ Top-Left     │ [6.3494, 6.5066)  │ [8.5352, 8.7089)  │    0 │
   │ Top-Right    │ [6.5066, 6.6638)  │ [8.5352, 8.7089)  │    1 │
   └─────────────────────────────────────────────────────────────────────────────┘
   → Tổng: 0 + 0 + 0 + 1 = 1 điểm
   → Thêm 4 ô con vào hàng đợi xử lý (Level 4)

   📋 TÓM TẮT:
   ┌───────────────┬────────────────────────────────┐
   │ Thông số      │ Giá trị                        │
   ├───────────────┼────────────────────────────────┤
   │ Level         │ 3                              │
   │ |Mj|          │ 1                              │
   │ Cj            │ (6.6150, 8.7050)               │
   │ Gj            │ (6.5066, 8.5352)               │
   │ pj            │ 0.429951                        │
   │ Dj            │ 0.000000                        │
   │ Phân loại     │ DIVIDED                        │
   └───────────────┴────────────────────────────────┘

──────────────────────────────────────────────────────────────────────────────────────────
🔷 BƯỚC 85: Ô tại Level 4
──────────────────────────────────────────────────────────────────────────────────────────

▶ THÔNG TIN Ô LƯỚI:
   • Vị trí gốc (ix, iy): (0, 0)
   • Level (cấp độ chia): 4
   • Biên X: [2.2620, 2.4192]
   • Biên Y: [1.7614, 1.9351]
   • Kích thước: ΔX = 0.1572, ΔY = 0.1737
   • Số điểm |Mj|: 1
   • Thuộc vùng Dense trước: Có

▶ DANH SÁCH ĐIỂM TRONG Ô:
   • Điểm 1: (2.3260, 1.9010)

▶ TÍNH TRỌNG TÂM DỮ LIỆU Cj:
   Cx = (1/1) × Σ(xi) = (1/1) × 2.3260 = 2.3260
   Cy = (1/1) × Σ(yi) = (1/1) × 1.9010 = 1.9010
   ✅ Cj = (2.3260, 1.9010)

▶ TÍNH TÂM HÌNH HỌC LƯỚI Gj:
   Gx = (2.4192 + 2.2620) / 2 = 2.3406
   Gy = (1.9351 + 1.7614) / 2 = 1.8482
   ✅ Gj = (2.3406, 1.8482)

▶ TÍNH ĐỘ LỆCH TÂM pj:
   ||Gj - Cj|| = √[(2.3406 - 2.3260)² + (1.8482 - 1.9010)²]
              = √[0.000213 + 0.002786] = 0.054764
   Đường chéo = √[0.1572² + 0.1737²] = 0.234269
   pj = 0.054764 / 0.234269 = 0.233768
   ✅ pj = 0.233768 >= 0.1

▶ TÍNH ĐỘ PHÂN TÁN Dj:
   Σ||xi - Cj||² = 0.0000
                 = 0.000000
   STPGj = √[(1/1) × 0.000000] = 0.000000
   Dj = 0.000000 / 0.234269 = 0.000000
   ✅ Dj = 0.000000 < 0.5

▶ KIỂM TRA ĐIỀU KIỆN VÀ QUYẾT ĐỊNH:
   Điều kiện 1: Level (4) >= max_depth (5)? → KHÔNG
   Điều kiện 2: count (1) < R (1.0)? → KHÔNG
   Điều kiện 3: pj (0.2338) < 0.1 VÀ Dj (0.0000) < 0.5? → KHÔNG

   ═══════════════════════════════════════════════════════════════
   🔶 KẾT LUẬN: DENSE + KHÔNG ĐỒNG NHẤT → TIẾP TỤC CHIA
   ═══════════════════════════════════════════════════════════════

▶ CHIA Ô THÀNH 4 Ô CON (2x2):
   Tâm chia: mid_X = (2.2620 + 2.4192)/2 = 2.3406
             mid_Y = (1.7614 + 1.9351)/2 = 1.8482

   ┌─────────────────────────────────────────────────────────────────────────────┐
   │ Ô con        │ X range                    │ Y range                    │ Điểm │
   ├─────────────────────────────────────────────────────────────────────────────┤
   │ Bottom-Left  │ [2.2620, 2.3406)  │ [1.7614, 1.8482)  │    0 │
   │ Bottom-Right │ [2.3406, 2.4192)  │ [1.7614, 1.8482)  │    0 │
   │ Top-Left     │ [2.2620, 2.3406)  │ [1.8482, 1.9351)  │    1 │
   │ Top-Right    │ [2.3406, 2.4192)  │ [1.8482, 1.9351)  │    0 │
   └─────────────────────────────────────────────────────────────────────────────┘
   → Tổng: 0 + 0 + 1 + 0 = 1 điểm
   → Thêm 4 ô con vào hàng đợi xử lý (Level 5)

   📋 TÓM TẮT:
   ┌───────────────┬────────────────────────────────┐
   │ Thông số      │ Giá trị                        │
   ├───────────────┼────────────────────────────────┤
   │ Level         │ 4                              │
   │ |Mj|          │ 1                              │
   │ Cj            │ (2.3260, 1.9010)               │
   │ Gj            │ (2.3406, 1.8482)               │
   │ pj            │ 0.233768                        │
   │ Dj            │ 0.000000                        │
   │ Phân loại     │ DIVIDED                        │
   └───────────────┴────────────────────────────────┘

──────────────────────────────────────────────────────────────────────────────────────────
🔷 BƯỚC 91: Ô tại Level 4
──────────────────────────────────────────────────────────────────────────────────────────

▶ THÔNG TIN Ô LƯỚI:
   • Vị trí gốc (ix, iy): (0, 0)
   • Level (cấp độ chia): 4
   • Biên X: [2.8908, 3.0480]
   • Biên Y: [2.6298, 2.8035]
   • Kích thước: ΔX = 0.1572, ΔY = 0.1737
   • Số điểm |Mj|: 1
   • Thuộc vùng Dense trước: Có

▶ DANH SÁCH ĐIỂM TRONG Ô:
   • Điểm 1: (2.9520, 2.7400)

▶ TÍNH TRỌNG TÂM DỮ LIỆU Cj:
   Cx = (1/1) × Σ(xi) = (1/1) × 2.9520 = 2.9520
   Cy = (1/1) × Σ(yi) = (1/1) × 2.7400 = 2.7400
   ✅ Cj = (2.9520, 2.7400)

▶ TÍNH TÂM HÌNH HỌC LƯỚI Gj:
   Gx = (3.0480 + 2.8908) / 2 = 2.9694
   Gy = (2.8035 + 2.6298) / 2 = 2.7167
   ✅ Gj = (2.9694, 2.7167)

▶ TÍNH ĐỘ LỆCH TÂM pj:
   ||Gj - Cj|| = √[(2.9694 - 2.9520)² + (2.7167 - 2.7400)²]
              = √[0.000304 + 0.000545] = 0.029138
   Đường chéo = √[0.1572² + 0.1737²] = 0.234269
   pj = 0.029138 / 0.234269 = 0.124377
   ✅ pj = 0.124377 >= 0.1

▶ TÍNH ĐỘ PHÂN TÁN Dj:
   Σ||xi - Cj||² = 0.0000
                 = 0.000000
   STPGj = √[(1/1) × 0.000000] = 0.000000
   Dj = 0.000000 / 0.234269 = 0.000000
   ✅ Dj = 0.000000 < 0.5

▶ KIỂM TRA ĐIỀU KIỆN VÀ QUYẾT ĐỊNH:
   Điều kiện 1: Level (4) >= max_depth (5)? → KHÔNG
   Điều kiện 2: count (1) < R (1.0)? → KHÔNG
   Điều kiện 3: pj (0.1244) < 0.1 VÀ Dj (0.0000) < 0.5? → KHÔNG

   ═══════════════════════════════════════════════════════════════
   🔶 KẾT LUẬN: DENSE + KHÔNG ĐỒNG NHẤT → TIẾP TỤC CHIA
   ═══════════════════════════════════════════════════════════════

▶ CHIA Ô THÀNH 4 Ô CON (2x2):
   Tâm chia: mid_X = (2.8908 + 3.0480)/2 = 2.9694
             mid_Y = (2.6298 + 2.8035)/2 = 2.7167

   ┌─────────────────────────────────────────────────────────────────────────────┐
   │ Ô con        │ X range                    │ Y range                    │ Điểm │
   ├─────────────────────────────────────────────────────────────────────────────┤
   │ Bottom-Left  │ [2.8908, 2.9694)  │ [2.6298, 2.7167)  │    0 │
   │ Bottom-Right │ [2.9694, 3.0480)  │ [2.6298, 2.7167)  │    0 │
   │ Top-Left     │ [2.8908, 2.9694)  │ [2.7167, 2.8035)  │    1 │
   │ Top-Right    │ [2.9694, 3.0480)  │ [2.7167, 2.8035)  │    0 │
   └─────────────────────────────────────────────────────────────────────────────┘
   → Tổng: 0 + 0 + 1 + 0 = 1 điểm
   → Thêm 4 ô con vào hàng đợi xử lý (Level 5)

   📋 TÓM TẮT:
   ┌───────────────┬────────────────────────────────┐
   │ Thông số      │ Giá trị                        │
   ├───────────────┼────────────────────────────────┤
   │ Level         │ 4                              │
   │ |Mj|          │ 1                              │
   │ Cj            │ (2.9520, 2.7400)               │
   │ Gj            │ (2.9694, 2.7167)               │
   │ pj            │ 0.124377                        │
   │ Dj            │ 0.000000                        │
   │ Phân loại     │ DIVIDED                        │
   └───────────────┴────────────────────────────────┘

──────────────────────────────────────────────────────────────────────────────────────────
🔷 BƯỚC 96: Ô tại Level 4
──────────────────────────────────────────────────────────────────────────────────────────

▶ THÔNG TIN Ô LƯỚI:
   • Vị trí gốc (ix, iy): (1, 0)
   • Level (cấp độ chia): 4
   • Biên X: [3.6769, 3.8341]
   • Biên Y: [2.6298, 2.8035]
   • Kích thước: ΔX = 0.1572, ΔY = 0.1737
   • Số điểm |Mj|: 1
   • Thuộc vùng Dense trước: Có

▶ DANH SÁCH ĐIỂM TRONG Ô:
   • Điểm 1: (3.7360, 2.7050)

▶ TÍNH TRỌNG TÂM DỮ LIỆU Cj:
   Cx = (1/1) × Σ(xi) = (1/1) × 3.7360 = 3.7360
   Cy = (1/1) × Σ(yi) = (1/1) × 2.7050 = 2.7050
   ✅ Cj = (3.7360, 2.7050)

▶ TÍNH TÂM HÌNH HỌC LƯỚI Gj:
   Gx = (3.8341 + 3.6769) / 2 = 3.7555
   Gy = (2.8035 + 2.6298) / 2 = 2.7167
   ✅ Gj = (3.7555, 2.7167)

▶ TÍNH ĐỘ LỆCH TÂM pj:
   ||Gj - Cj|| = √[(3.7555 - 3.7360)² + (2.7167 - 2.7050)²]
              = √[0.000379 + 0.000136] = 0.022700
   Đường chéo = √[0.1572² + 0.1737²] = 0.234269
   pj = 0.022700 / 0.234269 = 0.096899
   ✅ pj = 0.096899 < 0.1

▶ TÍNH ĐỘ PHÂN TÁN Dj:
   Σ||xi - Cj||² = 0.0000
                 = 0.000000
   STPGj = √[(1/1) × 0.000000] = 0.000000
   Dj = 0.000000 / 0.234269 = 0.000000
   ✅ Dj = 0.000000 < 0.5

▶ KIỂM TRA ĐIỀU KIỆN VÀ QUYẾT ĐỊNH:
   Điều kiện 1: Level (4) >= max_depth (5)? → KHÔNG
   Điều kiện 2: count (1) < R (1.0)? → KHÔNG
   Điều kiện 3: pj (0.0969) < 0.1 VÀ Dj (0.0000) < 0.5? → CÓ (CORE)

   ═══════════════════════════════════════════════════════════════
   🟢 KẾT LUẬN: CORE (pj < 0.1 VÀ Dj < 0.5) → DỪNG CHIA
   ═══════════════════════════════════════════════════════════════

   📋 TÓM TẮT:
   ┌───────────────┬────────────────────────────────┐
   │ Thông số      │ Giá trị                        │
   ├───────────────┼────────────────────────────────┤
   │ Level         │ 4                              │
   │ |Mj|          │ 1                              │
   │ Cj            │ (3.7360, 2.7050)               │
   │ Gj            │ (3.7555, 2.7167)               │
   │ pj            │ 0.096899                        │
   │ Dj            │ 0.000000                        │
   │ Phân loại     │ CORE                           │
   └───────────────┴────────────────────────────────┘

──────────────────────────────────────────────────────────────────────────────────────────
🔷 BƯỚC 100: Ô tại Level 4
──────────────────────────────────────────────────────────────────────────────────────────

▶ THÔNG TIN Ô LƯỚI:
   • Vị trí gốc (ix, iy): (1, 0)
   • Level (cấp độ chia): 4
   • Biên X: [4.6201, 4.7773]
   • Biên Y: [2.2824, 2.4561]
   • Kích thước: ΔX = 0.1572, ΔY = 0.1737
   • Số điểm |Mj|: 1
   • Thuộc vùng Dense trước: Có

▶ DANH SÁCH ĐIỂM TRONG Ô:
   • Điểm 1: (4.7530, 2.3220)

▶ TÍNH TRỌNG TÂM DỮ LIỆU Cj:
   Cx = (1/1) × Σ(xi) = (1/1) × 4.7530 = 4.7530
   Cy = (1/1) × Σ(yi) = (1/1) × 2.3220 = 2.3220
   ✅ Cj = (4.7530, 2.3220)

▶ TÍNH TÂM HÌNH HỌC LƯỚI Gj:
   Gx = (4.7773 + 4.6201) / 2 = 4.6987
   Gy = (2.4561 + 2.2824) / 2 = 2.3693
   ✅ Gj = (4.6987, 2.3693)

▶ TÍNH ĐỘ LỆCH TÂM pj:
   ||Gj - Cj|| = √[(4.6987 - 4.7530)² + (2.3693 - 2.3220)²]
              = √[0.002945 + 0.002236] = 0.071978
   Đường chéo = √[0.1572² + 0.1737²] = 0.234269
   pj = 0.071978 / 0.234269 = 0.307246
   ✅ pj = 0.307246 >= 0.1

▶ TÍNH ĐỘ PHÂN TÁN Dj:
   Σ||xi - Cj||² = 0.0000
                 = 0.000000
   STPGj = √[(1/1) × 0.000000] = 0.000000
   Dj = 0.000000 / 0.234269 = 0.000000
   ✅ Dj = 0.000000 < 0.5

▶ KIỂM TRA ĐIỀU KIỆN VÀ QUYẾT ĐỊNH:
   Điều kiện 1: Level (4) >= max_depth (5)? → KHÔNG
   Điều kiện 2: count (1) < R (1.0)? → KHÔNG
   Điều kiện 3: pj (0.3072) < 0.1 VÀ Dj (0.0000) < 0.5? → KHÔNG

   ═══════════════════════════════════════════════════════════════
   🔶 KẾT LUẬN: DENSE + KHÔNG ĐỒNG NHẤT → TIẾP TỤC CHIA
   ═══════════════════════════════════════════════════════════════

▶ CHIA Ô THÀNH 4 Ô CON (2x2):
   Tâm chia: mid_X = (4.6201 + 4.7773)/2 = 4.6987
             mid_Y = (2.2824 + 2.4561)/2 = 2.3693

   ┌─────────────────────────────────────────────────────────────────────────────┐
   │ Ô con        │ X range                    │ Y range                    │ Điểm │
   ├─────────────────────────────────────────────────────────────────────────────┤
   │ Bottom-Left  │ [4.6201, 4.6987)  │ [2.2824, 2.3693)  │    0 │
   │ Bottom-Right │ [4.6987, 4.7773)  │ [2.2824, 2.3693)  │    1 │
   │ Top-Left     │ [4.6201, 4.6987)  │ [2.3693, 2.4561)  │    0 │
   │ Top-Right    │ [4.6987, 4.7773)  │ [2.3693, 2.4561)  │    0 │
   └─────────────────────────────────────────────────────────────────────────────┘
   → Tổng: 0 + 1 + 0 + 0 = 1 điểm
   → Thêm 4 ô con vào hàng đợi xử lý (Level 5)

   📋 TÓM TẮT:
   ┌───────────────┬────────────────────────────────┐
   │ Thông số      │ Giá trị                        │
   ├───────────────┼────────────────────────────────┤
   │ Level         │ 4                              │
   │ |Mj|          │ 1                              │
   │ Cj            │ (4.7530, 2.3220)               │
   │ Gj            │ (4.6987, 2.3693)               │
   │ pj            │ 0.307246                        │
   │ Dj            │ 0.000000                        │
   │ Phân loại     │ DIVIDED                        │
   └───────────────┴────────────────────────────────┘

──────────────────────────────────────────────────────────────────────────────────────────
🔷 BƯỚC 102: Ô tại Level 4
──────────────────────────────────────────────────────────────────────────────────────────

▶ THÔNG TIN Ô LƯỚI:
   • Vị trí gốc (ix, iy): (2, 4)
   • Level (cấp độ chia): 4
   • Biên X: [5.2490, 5.4062]
   • Biên Y: [7.6667, 7.8404]
   • Kích thước: ΔX = 0.1572, ΔY = 0.1737
   • Số điểm |Mj|: 1
   • Thuộc vùng Dense trước: Có

▶ DANH SÁCH ĐIỂM TRONG Ô:
   • Điểm 1: (5.2850, 7.7440)

▶ TÍNH TRỌNG TÂM DỮ LIỆU Cj:
   Cx = (1/1) × Σ(xi) = (1/1) × 5.2850 = 5.2850
   Cy = (1/1) × Σ(yi) = (1/1) × 7.7440 = 7.7440
   ✅ Cj = (5.2850, 7.7440)

▶ TÍNH TÂM HÌNH HỌC LƯỚI Gj:
   Gx = (5.4062 + 5.2490) / 2 = 5.3276
   Gy = (7.8404 + 7.6667) / 2 = 7.7536
   ✅ Gj = (5.3276, 7.7536)

▶ TÍNH ĐỘ LỆCH TÂM pj:
   ||Gj - Cj|| = √[(5.3276 - 5.2850)² + (7.7536 - 7.7440)²]
              = √[0.001812 + 0.000092] = 0.043630
   Đường chéo = √[0.1572² + 0.1737²] = 0.234269
   pj = 0.043630 / 0.234269 = 0.186241
   ✅ pj = 0.186241 >= 0.1

▶ TÍNH ĐỘ PHÂN TÁN Dj:
   Σ||xi - Cj||² = 0.0000
                 = 0.000000
   STPGj = √[(1/1) × 0.000000] = 0.000000
   Dj = 0.000000 / 0.234269 = 0.000000
   ✅ Dj = 0.000000 < 0.5

▶ KIỂM TRA ĐIỀU KIỆN VÀ QUYẾT ĐỊNH:
   Điều kiện 1: Level (4) >= max_depth (5)? → KHÔNG
   Điều kiện 2: count (1) < R (1.0)? → KHÔNG
   Điều kiện 3: pj (0.1862) < 0.1 VÀ Dj (0.0000) < 0.5? → KHÔNG

   ═══════════════════════════════════════════════════════════════
   🔶 KẾT LUẬN: DENSE + KHÔNG ĐỒNG NHẤT → TIẾP TỤC CHIA
   ═══════════════════════════════════════════════════════════════

▶ CHIA Ô THÀNH 4 Ô CON (2x2):
   Tâm chia: mid_X = (5.2490 + 5.4062)/2 = 5.3276
             mid_Y = (7.6667 + 7.8404)/2 = 7.7536

   ┌─────────────────────────────────────────────────────────────────────────────┐
   │ Ô con        │ X range                    │ Y range                    │ Điểm │
   ├─────────────────────────────────────────────────────────────────────────────┤
   │ Bottom-Left  │ [5.2490, 5.3276)  │ [7.6667, 7.7536)  │    1 │
   │ Bottom-Right │ [5.3276, 5.4062)  │ [7.6667, 7.7536)  │    0 │
   │ Top-Left     │ [5.2490, 5.3276)  │ [7.7536, 7.8404)  │    0 │
   │ Top-Right    │ [5.3276, 5.4062)  │ [7.7536, 7.8404)  │    0 │
   └─────────────────────────────────────────────────────────────────────────────┘
   → Tổng: 1 + 0 + 0 + 0 = 1 điểm
   → Thêm 4 ô con vào hàng đợi xử lý (Level 5)

   📋 TÓM TẮT:
   ┌───────────────┬────────────────────────────────┐
   │ Thông số      │ Giá trị                        │
   ├───────────────┼────────────────────────────────┤
   │ Level         │ 4                              │
   │ |Mj|          │ 1                              │
   │ Cj            │ (5.2850, 7.7440)               │
   │ Gj            │ (5.3276, 7.7536)               │
   │ pj            │ 0.186241                        │
   │ Dj            │ 0.000000                        │
   │ Phân loại     │ DIVIDED                        │
   └───────────────┴────────────────────────────────┘

──────────────────────────────────────────────────────────────────────────────────────────
🔷 BƯỚC 105: Ô tại Level 4
──────────────────────────────────────────────────────────────────────────────────────────

▶ THÔNG TIN Ô LƯỚI:
   • Vị trí gốc (ix, iy): (2, 4)
   • Level (cấp độ chia): 4
   • Biên X: [5.0917, 5.2490]
   • Biên Y: [8.0141, 8.1878]
   • Kích thước: ΔX = 0.1572, ΔY = 0.1737
   • Số điểm |Mj|: 1
   • Thuộc vùng Dense trước: Có

▶ DANH SÁCH ĐIỂM TRONG Ô:
   • Điểm 1: (5.1620, 8.0920)

▶ TÍNH TRỌNG TÂM DỮ LIỆU Cj:
   Cx = (1/1) × Σ(xi) = (1/1) × 5.1620 = 5.1620
   Cy = (1/1) × Σ(yi) = (1/1) × 8.0920 = 8.0920
   ✅ Cj = (5.1620, 8.0920)

▶ TÍNH TÂM HÌNH HỌC LƯỚI Gj:
   Gx = (5.2490 + 5.0917) / 2 = 5.1704
   Gy = (8.1878 + 8.0141) / 2 = 8.1010
   ✅ Gj = (5.1704, 8.1010)

▶ TÍNH ĐỘ LỆCH TÂM pj:
   ||Gj - Cj|| = √[(5.1704 - 5.1620)² + (8.1010 - 8.0920)²]
              = √[0.000070 + 0.000080] = 0.012257
   Đường chéo = √[0.1572² + 0.1737²] = 0.234269
   pj = 0.012257 / 0.234269 = 0.052320
   ✅ pj = 0.052320 < 0.1

▶ TÍNH ĐỘ PHÂN TÁN Dj:
   Σ||xi - Cj||² = 0.0000
                 = 0.000000
   STPGj = √[(1/1) × 0.000000] = 0.000000
   Dj = 0.000000 / 0.234269 = 0.000000
   ✅ Dj = 0.000000 < 0.5

▶ KIỂM TRA ĐIỀU KIỆN VÀ QUYẾT ĐỊNH:
   Điều kiện 1: Level (4) >= max_depth (5)? → KHÔNG
   Điều kiện 2: count (1) < R (1.0)? → KHÔNG
   Điều kiện 3: pj (0.0523) < 0.1 VÀ Dj (0.0000) < 0.5? → CÓ (CORE)

   ═══════════════════════════════════════════════════════════════
   🟢 KẾT LUẬN: CORE (pj < 0.1 VÀ Dj < 0.5) → DỪNG CHIA
   ═══════════════════════════════════════════════════════════════

   📋 TÓM TẮT:
   ┌───────────────┬────────────────────────────────┐
   │ Thông số      │ Giá trị                        │
   ├───────────────┼────────────────────────────────┤
   │ Level         │ 4                              │
   │ |Mj|          │ 1                              │
   │ Cj            │ (5.1620, 8.0920)               │
   │ Gj            │ (5.1704, 8.1010)               │
   │ pj            │ 0.052320                        │
   │ Dj            │ 0.000000                        │
   │ Phân loại     │ CORE                           │
   └───────────────┴────────────────────────────────┘

──────────────────────────────────────────────────────────────────────────────────────────
🔷 BƯỚC 111: Ô tại Level 4
──────────────────────────────────────────────────────────────────────────────────────────

▶ THÔNG TIN Ô LƯỚI:
   • Vị trí gốc (ix, iy): (1, 5)
   • Level (cấp độ chia): 4
   • Biên X: [3.8341, 3.9913]
   • Biên Y: [8.8826, 9.0562]
   • Kích thước: ΔX = 0.1572, ΔY = 0.1737
   • Số điểm |Mj|: 1
   • Thuộc vùng Dense trước: Có

▶ DANH SÁCH ĐIỂM TRONG Ô:
   • Điểm 1: (3.8910, 9.0120)

▶ TÍNH TRỌNG TÂM DỮ LIỆU Cj:
   Cx = (1/1) × Σ(xi) = (1/1) × 3.8910 = 3.8910
   Cy = (1/1) × Σ(yi) = (1/1) × 9.0120 = 9.0120
   ✅ Cj = (3.8910, 9.0120)

▶ TÍNH TÂM HÌNH HỌC LƯỚI Gj:
   Gx = (3.9913 + 3.8341) / 2 = 3.9127
   Gy = (9.0562 + 8.8826) / 2 = 8.9694
   ✅ Gj = (3.9127, 8.9694)

▶ TÍNH ĐỘ LỆCH TÂM pj:
   ||Gj - Cj|| = √[(3.9127 - 3.8910)² + (8.9694 - 9.0120)²]
              = √[0.000470 + 0.001814] = 0.047797
   Đường chéo = √[0.1572² + 0.1737²] = 0.234269
   pj = 0.047797 / 0.234269 = 0.204027
   ✅ pj = 0.204027 >= 0.1

▶ TÍNH ĐỘ PHÂN TÁN Dj:
   Σ||xi - Cj||² = 0.0000
                 = 0.000000
   STPGj = √[(1/1) × 0.000000] = 0.000000
   Dj = 0.000000 / 0.234269 = 0.000000
   ✅ Dj = 0.000000 < 0.5

▶ KIỂM TRA ĐIỀU KIỆN VÀ QUYẾT ĐỊNH:
   Điều kiện 1: Level (4) >= max_depth (5)? → KHÔNG
   Điều kiện 2: count (1) < R (1.0)? → KHÔNG
   Điều kiện 3: pj (0.2040) < 0.1 VÀ Dj (0.0000) < 0.5? → KHÔNG

   ═══════════════════════════════════════════════════════════════
   🔶 KẾT LUẬN: DENSE + KHÔNG ĐỒNG NHẤT → TIẾP TỤC CHIA
   ═══════════════════════════════════════════════════════════════

▶ CHIA Ô THÀNH 4 Ô CON (2x2):
   Tâm chia: mid_X = (3.8341 + 3.9913)/2 = 3.9127
             mid_Y = (8.8826 + 9.0562)/2 = 8.9694

   ┌─────────────────────────────────────────────────────────────────────────────┐
   │ Ô con        │ X range                    │ Y range                    │ Điểm │
   ├─────────────────────────────────────────────────────────────────────────────┤
   │ Bottom-Left  │ [3.8341, 3.9127)  │ [8.8826, 8.9694)  │    0 │
   │ Bottom-Right │ [3.9127, 3.9913)  │ [8.8826, 8.9694)  │    0 │
   │ Top-Left     │ [3.8341, 3.9127)  │ [8.9694, 9.0562)  │    1 │
   │ Top-Right    │ [3.9127, 3.9913)  │ [8.9694, 9.0562)  │    0 │
   └─────────────────────────────────────────────────────────────────────────────┘
   → Tổng: 0 + 0 + 1 + 0 = 1 điểm
   → Thêm 4 ô con vào hàng đợi xử lý (Level 5)

   📋 TÓM TẮT:
   ┌───────────────┬────────────────────────────────┐
   │ Thông số      │ Giá trị                        │
   ├───────────────┼────────────────────────────────┤
   │ Level         │ 4                              │
   │ |Mj|          │ 1                              │
   │ Cj            │ (3.8910, 9.0120)               │
   │ Gj            │ (3.9127, 8.9694)               │
   │ pj            │ 0.204027                        │
   │ Dj            │ 0.000000                        │
   │ Phân loại     │ DIVIDED                        │
   └───────────────┴────────────────────────────────┘

──────────────────────────────────────────────────────────────────────────────────────────
🔷 BƯỚC 116: Ô tại Level 4
──────────────────────────────────────────────────────────────────────────────────────────

▶ THÔNG TIN Ô LƯỚI:
   • Vị trí gốc (ix, iy): (3, 5)
   • Level (cấp độ chia): 4
   • Biên X: [6.1922, 6.3494]
   • Biên Y: [8.5352, 8.7089]
   • Kích thước: ΔX = 0.1572, ΔY = 0.1737
   • Số điểm |Mj|: 1
   • Thuộc vùng Dense trước: Có

▶ DANH SÁCH ĐIỂM TRONG Ô:
   • Điểm 1: (6.2960, 8.6420)

▶ TÍNH TRỌNG TÂM DỮ LIỆU Cj:
   Cx = (1/1) × Σ(xi) = (1/1) × 6.2960 = 6.2960
   Cy = (1/1) × Σ(yi) = (1/1) × 8.6420 = 8.6420
   ✅ Cj = (6.2960, 8.6420)

▶ TÍNH TÂM HÌNH HỌC LƯỚI Gj:
   Gx = (6.3494 + 6.1922) / 2 = 6.2708
   Gy = (8.7089 + 8.5352) / 2 = 8.6220
   ✅ Gj = (6.2708, 8.6220)

▶ TÍNH ĐỘ LỆCH TÂM pj:
   ||Gj - Cj|| = √[(6.2708 - 6.2960)² + (8.6220 - 8.6420)²]
              = √[0.000634 + 0.000399] = 0.032143
   Đường chéo = √[0.1572² + 0.1737²] = 0.234269
   pj = 0.032143 / 0.234269 = 0.137205
   ✅ pj = 0.137205 >= 0.1

▶ TÍNH ĐỘ PHÂN TÁN Dj:
   Σ||xi - Cj||² = 0.0000
                 = 0.000000
   STPGj = √[(1/1) × 0.000000] = 0.000000
   Dj = 0.000000 / 0.234269 = 0.000000
   ✅ Dj = 0.000000 < 0.5

